SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE,SEASON,SEASON_TYPE
22007,200768,Kyle Lowry,1610612763,MEM,Memphis Grizzlies,0020700030,2007-11-03,MEM vs. IND,L,25,4,5,0.8,0,0,,11,13,0.846,1,2,3,6,2,0,6,5,19,2,31.6,0,2007-08,Regular Season
22007,201145,Jeff Green,1610612760,SEA,Seattle SuperSonics,0020700036,2007-11-04,SEA @ LAC,L,23,4,7,0.571,0,0,,6,6,1.0,2,5,7,0,0,1,4,4,14,-14,21.4,0,2007-08,Regular Season
22007,201143,Al Horford,1610612737,ATL,Atlanta Hawks,0020700039,2007-11-04,ATL @ DET,L,36,1,6,0.167,0,0,,1,2,0.5,4,7,11,2,1,0,5,2,3,-10,17.2,0,2007-08,Regular Season
22007,101108,Chris Paul,1610612740,NOH,New Orleans Hornets,0020700040,2007-11-04,NOH @ DEN,W,38,3,11,0.273,0,1,0.0,9,12,0.75,1,7,8,11,4,0,5,2,15,8,48.1,0,2007-08,Regular Season
22007,201142,Kevin Durant,1610612760,SEA,Seattle SuperSonics,0020700036,2007-11-04,SEA @ LAC,L,37,10,19,0.526,3,6,0.5,1,2,0.5,0,8,8,5,0,1,1,2,24,-18,43.1,0,2007-08,Regular Season
22007,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020700041,2007-11-04,CLE @ PHX,L,43,11,26,0.423,3,5,0.6,2,2,1.0,1,4,5,8,2,4,3,0,27,-18,60.0,0,2007-08,Regular Season
22007,201143,Al Horford,1610612737,ATL,Atlanta Hawks,0020700045,2007-11-06,ATL @ NJN,L,29,3,6,0.5,0,0,,0,4,0.0,1,6,7,1,4,2,3,2,6,-8,30.9,0,2007-08,Regular Season
22007,201142,Kevin Durant,1610612760,SEA,Seattle SuperSonics,0020700051,2007-11-06,SEA @ SAC,L,34,11,22,0.5,3,9,0.333,2,3,0.667,2,5,7,4,1,0,6,2,27,-16,38.4,0,2007-08,Regular Season
22007,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020700053,2007-11-06,CLE @ GSW,W,42,9,16,0.563,1,2,0.5,5,7,0.714,1,12,13,9,0,3,2,1,24,4,60.1,0,2007-08,Regular Season
22007,101108,Chris Paul,1610612740,NOH,New Orleans Hornets,0020700052,2007-11-06,NOH @ LAL,W,35,7,18,0.389,0,3,0.0,5,5,1.0,1,2,3,21,3,0,2,1,19,17,61.1,0,2007-08,Regular Season
22007,201145,Jeff Green,1610612760,SEA,Seattle SuperSonics,0020700051,2007-11-06,SEA @ SAC,L,10,1,2,0.5,0,0,,0,0,,0,1,1,0,0,0,3,2,2,-4,0.2,0,2007-08,Regular Season
22007,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020700060,2007-11-07,CLE @ UTA,L,41,12,27,0.444,1,4,0.25,7,15,0.467,2,13,15,13,3,2,4,4,32,4,80.5,0,2007-08,Regular Season
22007,101108,Chris Paul,1610612740,NOH,New Orleans Hornets,0020700062,2007-11-07,NOH @ POR,L,35,7,15,0.467,0,1,0.0,4,4,1.0,1,4,5,12,3,0,4,3,18,5,47.0,0,2007-08,Regular Season
22007,201144,Mike Conley,1610612763,MEM,Memphis Grizzlies,0020700061,2007-11-07,MEM @ SEA,W,9,1,5,0.2,0,2,0.0,0,0,,0,0,0,1,1,0,0,1,2,-5,6.5,0,2007-08,Regular Season
22007,201145,Jeff Green,1610612760,SEA,Seattle SuperSonics,0020700061,2007-11-07,SEA vs. MEM,L,16,3,5,0.6,0,1,0.0,2,2,1.0,2,3,5,0,0,0,0,2,8,-11,14.0,0,2007-08,Regular Season
22007,200768,Kyle Lowry,1610612763,MEM,Memphis Grizzlies,0020700061,2007-11-07,MEM @ SEA,W,21,2,7,0.286,1,1,1.0,3,5,0.6,3,2,5,2,1,0,1,1,8,1,19.0,0,2007-08,Regular Season
22007,201143,Al Horford,1610612737,ATL,Atlanta Hawks,0020700056,2007-11-07,ATL vs. PHX,W,28,3,5,0.6,0,0,,2,2,1.0,4,11,15,0,1,2,5,2,8,0,30.0,0,2007-08,Regular Season
22007,201142,Kevin Durant,1610612760,SEA,Seattle SuperSonics,0020700061,2007-11-07,SEA vs. MEM,L,32,3,17,0.176,1,4,0.25,10,10,1.0,0,2,2,1,1,0,2,2,17,-9,21.9,0,2007-08,Regular Season
22007,201143,Al Horford,1610612737,ATL,Atlanta Hawks,0020700068,2007-11-09,ATL @ BOS,L,35,5,12,0.417,0,0,,6,8,0.75,4,3,7,1,2,1,2,1,16,-13,32.9,0,2007-08,Regular Season
22007,201144,Mike Conley,1610612763,MEM,Memphis Grizzlies,0020700075,2007-11-09,MEM @ POR,L,17,3,4,0.75,1,1,1.0,1,1,1.0,1,0,1,4,1,0,1,1,8,-13,17.2,0,2007-08,Regular Season
22007,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020700077,2007-11-09,CLE @ SAC,W,44,10,19,0.526,0,2,0.0,6,8,0.75,0,4,4,4,1,1,1,1,26,-1,41.8,0,2007-08,Regular Season
22007,200768,Kyle Lowry,1610612763,MEM,Memphis Grizzlies,0020700075,2007-11-09,MEM @ POR,L,30,3,8,0.375,1,2,0.5,7,9,0.778,5,2,7,3,0,0,2,4,14,-5,24.9,0,2007-08,Regular Season
22007,201142,Kevin Durant,1610612760,SEA,Seattle SuperSonics,0020700078,2007-11-09,SEA vs. UTA,L,36,7,21,0.333,1,8,0.125,5,7,0.714,1,4,5,1,3,1,3,0,20,2,36.5,0,2007-08,Regular Season
22007,201145,Jeff Green,1610612760,SEA,Seattle SuperSonics,0020700078,2007-11-09,SEA vs. UTA,L,29,7,12,0.583,0,1,0.0,5,9,0.556,1,3,4,0,1,0,3,4,19,-5,23.8,0,2007-08,Regular Season
22007,101108,Chris Paul,1610612740,NOH,New Orleans Hornets,0020700073,2007-11-09,NOH vs. SAS,L,34,8,15,0.533,1,1,1.0,1,1,1.0,0,1,1,7,2,0,2,2,18,-25,33.7,0,2007-08,Regular Season
22007,200768,Kyle Lowry,1610612763,MEM,Memphis Grizzlies,0020700083,2007-11-10,MEM @ UTA,L,13,2,6,0.333,0,1,0.0,1,2,0.5,0,2,2,2,1,0,5,2,5,-6,8.4,0,2007-08,Regular Season
22007,201144,Mike Conley,1610612763,MEM,Memphis Grizzlies,0020700083,2007-11-10,MEM @ UTA,L,23,2,5,0.4,0,0,,6,8,0.75,1,1,2,9,0,0,2,1,10,-10,23.9,0,2007-08,Regular Season
22007,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020700092,2007-11-11,CLE @ LAC,W,36,9,21,0.429,0,2,0.0,4,8,0.5,1,4,5,8,6,1,5,3,22,11,56.0,0,2007-08,Regular Season
22007,201142,Kevin Durant,1610612760,SEA,Seattle SuperSonics,0020700091,2007-11-11,SEA vs. DET,L,33,7,20,0.35,1,4,0.25,4,5,0.8,2,4,6,2,1,1,2,0,19,-17,33.2,0,2007-08,Regular Season
22007,201145,Jeff Green,1610612760,SEA,Seattle SuperSonics,0020700091,2007-11-11,SEA vs. DET,L,25,5,10,0.5,0,0,,7,7,1.0,2,6,8,1,0,1,0,1,17,19,31.1,0,2007-08,Regular Season
22007,201143,Al Horford,1610612737,ATL,Atlanta Hawks,0020700086,2007-11-11,ATL vs. WAS,L,35,3,5,0.6,0,0,,3,4,0.75,4,6,10,1,0,2,3,4,9,-13,25.5,0,2007-08,Regular Season
22007,101108,Chris Paul,1610612740,NOH,New Orleans Hornets,0020700088,2007-11-11,NOH @ PHI,W,30,6,10,0.6,1,2,0.5,3,3,1.0,2,1,3,9,3,0,3,0,16,13,39.1,0,2007-08,Regular Season
22007,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020700094,2007-11-12,CLE @ DEN,L,34,9,16,0.563,1,3,0.333,8,14,0.571,0,1,1,4,2,0,4,3,27,-13,36.2,0,2007-08,Regular Season
22007,101108,Chris Paul,1610612740,NOH,New Orleans Hornets,0020700093,2007-11-12,NOH @ NJN,W,37,11,21,0.524,3,5,0.6,2,2,1.0,0,6,6,7,3,0,5,1,27,-1,48.7,0,2007-08,Regular Season
22007,200768,Kyle Lowry,1610612763,MEM,Memphis Grizzlies,0020700099,2007-11-13,MEM vs. HOU,W,32,1,4,0.25,0,1,0.0,7,8,0.875,0,8,8,3,0,0,0,1,9,14,23.1,0,2007-08,Regular Season
22007,201142,Kevin Durant,1610612760,SEA,Seattle SuperSonics,0020700097,2007-11-13,SEA @ ORL,L,25,4,13,0.308,0,3,0.0,2,2,1.0,0,1,1,0,2,2,4,2,10,-19,19.2,0,2007-08,Regular Season
22007,201145,Jeff Green,1610612760,SEA,Seattle SuperSonics,0020700097,2007-11-13,SEA @ ORL,L,28,5,11,0.455,0,1,0.0,2,3,0.667,2,5,7,1,3,1,1,2,12,-18,32.9,0,2007-08,Regular Season
22007,201142,Kevin Durant,1610612760,SEA,Seattle SuperSonics,0020700109,2007-11-14,SEA @ MIA,W,34,6,16,0.375,3,6,0.5,3,4,0.75,2,3,5,1,1,0,5,2,18,-1,23.5,0,2007-08,Regular Season
22007,201143,Al Horford,1610612737,ATL,Atlanta Hawks,0020700106,2007-11-14,ATL vs. CHA,W,34,5,7,0.714,0,0,,3,4,0.75,4,9,13,3,1,1,4,2,13,1,35.1,0,2007-08,Regular Season
22007,200768,Kyle Lowry,1610612763,MEM,Memphis Grizzlies,0020700110,2007-11-14,MEM @ MIL,L,22,3,5,0.6,0,0,,0,0,,2,1,3,3,2,0,4,2,6,-7,16.1,0,2007-08,Regular Season
22007,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020700107,2007-11-14,CLE vs. ORL,L,47,15,27,0.556,2,4,0.5,7,9,0.778,4,9,13,14,0,2,4,1,39,2,77.6,0,2007-08,Regular Season
22007,201145,Jeff Green,1610612760,SEA,Seattle SuperSonics,0020700109,2007-11-14,SEA @ MIA,W,19,3,4,0.75,0,0,,0,0,,2,2,4,1,0,1,3,3,6,-7,12.3,0,2007-08,Regular Season
22007,101108,Chris Paul,1610612740,NOH,New Orleans Hornets,0020700111,2007-11-14,NOH vs. PHI,W,34,6,10,0.6,1,2,0.5,0,0,,2,3,5,10,4,0,5,2,13,14,41.0,0,2007-08,Regular Season
22007,201144,Mike Conley,1610612763,MEM,Memphis Grizzlies,0020700110,2007-11-14,MEM @ MIL,L,18,2,3,0.667,0,0,,2,2,1.0,0,1,1,6,0,0,1,0,6,9,15.2,0,2007-08,Regular Season
22007,101108,Chris Paul,1610612740,NOH,New Orleans Hornets,0020700125,2007-11-16,NOH @ MEM,W,44,10,21,0.476,1,4,0.25,7,7,1.0,0,2,2,13,5,0,7,1,28,11,57.9,0,2007-08,Regular Season
22007,201145,Jeff Green,1610612760,SEA,Seattle SuperSonics,0020700123,2007-11-16,SEA @ ATL,W,21,2,9,0.222,0,0,,0,0,,1,3,4,1,0,1,0,3,4,-17,13.3,0,2007-08,Regular Season
22007,200768,Kyle Lowry,1610612763,MEM,Memphis Grizzlies,0020700125,2007-11-16,MEM vs. NOH,L,31,4,10,0.4,0,0,,1,2,0.5,1,2,3,8,0,1,1,6,9,0,26.6,0,2007-08,Regular Season
22007,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020700124,2007-11-16,CLE vs. UTA,W,40,13,27,0.481,1,3,0.333,13,15,0.867,2,8,10,9,0,3,5,3,40,13,69.5,0,2007-08,Regular Season
22007,201143,Al Horford,1610612737,ATL,Atlanta Hawks,0020700123,2007-11-16,ATL vs. SEA,L,53,2,8,0.25,0,0,,3,4,0.75,2,12,14,2,1,5,4,5,7,13,40.8,0,2007-08,Regular Season
22007,201142,Kevin Durant,1610612760,SEA,Seattle SuperSonics,0020700123,2007-11-16,SEA @ ATL,W,45,8,18,0.444,1,5,0.2,4,4,1.0,1,2,3,2,3,3,4,2,21,-9,41.6,0,2007-08,Regular Season
22007,201143,Al Horford,1610612737,ATL,Atlanta Hawks,0020700136,2007-11-17,ATL @ MIL,L,28,4,5,0.8,0,0,,0,2,0.0,1,7,8,0,0,2,1,2,8,-3,22.6,0,2007-08,Regular Season
22007,201145,Jeff Green,1610612760,SEA,Seattle SuperSonics,0020700132,2007-11-17,SEA @ CHA,L,24,5,9,0.556,0,0,,1,2,0.5,2,3,5,1,0,0,0,4,11,-11,18.5,0,2007-08,Regular Season
22007,201142,Kevin Durant,1610612760,SEA,Seattle SuperSonics,0020700132,2007-11-17,SEA @ CHA,L,29,3,12,0.25,0,2,0.0,10,10,1.0,1,0,1,1,1,1,3,2,16,-26,21.7,0,2007-08,Regular Season
22007,201144,Mike Conley,1610612763,MEM,Memphis Grizzlies,0020700138,2007-11-17,MEM @ DAL,L,5,1,2,0.5,0,1,0.0,0,0,,1,0,1,1,0,0,0,0,2,-5,4.7,0,2007-08,Regular Season
22007,200768,Kyle Lowry,1610612763,MEM,Memphis Grizzlies,0020700138,2007-11-17,MEM @ DAL,L,28,3,5,0.6,1,1,1.0,0,0,,0,3,3,7,1,1,2,3,7,3,25.1,0,2007-08,Regular Season
22007,201145,Jeff Green,1610612760,SEA,Seattle SuperSonics,0020700146,2007-11-19,SEA @ MEM,L,31,4,12,0.333,0,0,,3,4,0.75,8,6,14,1,1,0,1,3,11,-27,31.3,0,2007-08,Regular Season
22007,200768,Kyle Lowry,1610612763,MEM,Memphis Grizzlies,0020700146,2007-11-19,MEM vs. SEA,W,26,4,7,0.571,0,1,0.0,4,6,0.667,0,2,2,2,1,1,1,1,12,-2,22.4,0,2007-08,Regular Season
22007,201142,Kevin Durant,1610612760,SEA,Seattle SuperSonics,0020700146,2007-11-19,SEA @ MEM,L,30,2,8,0.25,0,0,,7,8,0.875,0,2,2,2,0,0,5,2,11,-26,11.4,0,2007-08,Regular Season
22007,201143,Al Horford,1610612737,ATL,Atlanta Hawks,0020700150,2007-11-20,ATL vs. SAS,L,29,5,9,0.556,0,0,,1,2,0.5,2,6,8,1,0,1,1,4,11,5,24.1,0,2007-08,Regular Season
22007,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020700151,2007-11-20,CLE vs. MIL,L,44,11,22,0.5,1,7,0.143,11,12,0.917,0,7,7,7,1,1,3,4,34,-2,55.9,0,2007-08,Regular Season
22007,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020700165,2007-11-21,CLE @ MIN,W,39,17,26,0.654,6,10,0.6,5,8,0.625,2,6,8,5,3,2,3,2,45,14,74.1,0,2007-08,Regular Season
22007,201143,Al Horford,1610612737,ATL,Atlanta Hawks,0020700159,2007-11-21,ATL @ MIA,W,27,3,10,0.3,0,0,,0,0,,5,3,8,2,2,0,0,4,6,-1,24.6,0,2007-08,Regular Season
22007,200768,Kyle Lowry,1610612763,MEM,Memphis Grizzlies,0020700163,2007-11-21,MEM vs. TOR,L,26,3,8,0.375,0,3,0.0,5,6,0.833,0,6,6,5,2,0,2,1,11,-9,29.7,0,2007-08,Regular Season
22007,101108,Chris Paul,1610612740,NOH,New Orleans Hornets,0020700164,2007-11-21,NOH vs. IND,L,35,3,12,0.25,0,3,0.0,2,3,0.667,1,3,4,10,2,0,1,1,8,-5,32.8,0,2007-08,Regular Season
22007,200768,Kyle Lowry,1610612763,MEM,Memphis Grizzlies,0020700176,2007-11-23,MEM @ SAS,L,22,3,8,0.375,0,2,0.0,2,3,0.667,0,5,5,2,1,1,3,2,8,-14,20.0,0,2007-08,Regular Season
22007,101108,Chris Paul,1610612740,NOH,New Orleans Hornets,0020700178,2007-11-23,NOH @ UTA,L,35,5,12,0.417,0,2,0.0,5,5,1.0,4,2,6,6,2,0,4,2,15,-16,33.2,0,2007-08,Regular Season
22007,201142,Kevin Durant,1610612760,SEA,Seattle SuperSonics,0020700181,2007-11-23,SEA vs. NJN,L,33,4,12,0.333,1,4,0.25,3,4,0.75,0,5,5,2,0,1,1,1,12,0,23.0,0,2007-08,Regular Season
22007,201145,Jeff Green,1610612760,SEA,Seattle SuperSonics,0020700181,2007-11-23,SEA vs. NJN,L,33,6,10,0.6,1,1,1.0,1,1,1.0,4,10,14,1,0,0,4,5,14,6,28.3,0,2007-08,Regular Season
22007,201143,Al Horford,1610612737,ATL,Atlanta Hawks,0020700188,2007-11-24,ATL @ MIN,W,30,3,4,0.75,0,0,,0,0,,4,3,7,2,0,0,0,4,6,0,17.4,0,2007-08,Regular Season
22007,200768,Kyle Lowry,1610612763,MEM,Memphis Grizzlies,0020700187,2007-11-24,MEM vs. WAS,W,31,2,5,0.4,0,1,0.0,13,14,0.929,0,5,5,5,0,0,6,5,17,0,24.5,0,2007-08,Regular Season
22007,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020700183,2007-11-24,CLE vs. TOR,W,45,14,29,0.483,2,8,0.25,7,8,0.875,3,9,12,12,3,1,4,3,37,7,77.4,0,2007-08,Regular Season
22007,101108,Chris Paul,1610612740,NOH,New Orleans Hornets,0020700191,2007-11-24,NOH @ LAC,W,37,5,15,0.333,0,2,0.0,1,2,0.5,1,2,3,10,2,0,0,2,11,8,35.6,0,2007-08,Regular Season
22007,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020700193,2007-11-25,CLE @ IND,W,36,10,21,0.476,1,6,0.167,9,15,0.6,3,8,11,10,4,1,2,1,30,9,71.2,0,2007-08,Regular Season
22007,201145,Jeff Green,1610612760,SEA,Seattle SuperSonics,0020700195,2007-11-25,SEA vs. SAS,L,20,2,6,0.333,0,0,,2,2,1.0,1,1,2,2,0,0,0,2,6,-10,11.4,0,2007-08,Regular Season
22007,201142,Kevin Durant,1610612760,SEA,Seattle SuperSonics,0020700195,2007-11-25,SEA vs. SAS,L,36,11,17,0.647,1,3,0.333,2,2,1.0,1,5,6,4,0,0,3,2,25,-14,35.2,0,2007-08,Regular Season
22007,101108,Chris Paul,1610612740,NOH,New Orleans Hornets,0020700198,2007-11-26,NOH vs. MIN,L,44,10,19,0.526,3,4,0.75,8,8,1.0,0,1,1,11,4,0,3,3,31,-1,57.7,0,2007-08,Regular Season
22007,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020700204,2007-11-27,CLE vs. BOS,W,46,11,25,0.44,2,8,0.25,14,15,0.933,0,4,4,13,2,2,3,2,38,14,71.3,0,2007-08,Regular Season
22007,200768,Kyle Lowry,1610612763,MEM,Memphis Grizzlies,0020700205,2007-11-27,MEM @ NJN,W,24,3,9,0.333,0,1,0.0,4,7,0.571,1,5,6,2,0,0,0,1,10,8,20.2,0,2007-08,Regular Season
22007,201142,Kevin Durant,1610612760,SEA,Seattle SuperSonics,0020700210,2007-11-27,SEA @ LAL,L,36,10,19,0.526,1,2,0.5,4,7,0.571,0,2,2,3,1,2,2,1,25,3,38.9,0,2007-08,Regular Season
22007,201143,Al Horford,1610612737,ATL,Atlanta Hawks,0020700208,2007-11-27,ATL @ CHI,L,34,4,7,0.571,0,0,,0,1,0.0,4,10,14,0,1,1,1,3,8,0,29.8,0,2007-08,Regular Season
22007,201145,Jeff Green,1610612760,SEA,Seattle SuperSonics,0020700210,2007-11-27,SEA @ LAL,L,32,3,9,0.333,0,1,0.0,1,2,0.5,3,3,6,2,0,0,3,4,7,-4,14.2,0,2007-08,Regular Season
22007,201145,Jeff Green,1610612760,SEA,Seattle SuperSonics,0020700220,2007-11-28,SEA vs. ORL,L,26,3,10,0.3,0,2,0.0,3,4,0.75,3,1,4,0,0,0,1,4,9,-21,12.8,0,2007-08,Regular Season
22007,201143,Al Horford,1610612737,ATL,Atlanta Hawks,0020700213,2007-11-28,ATL vs. MIL,W,26,6,10,0.6,0,0,,0,2,0.0,1,5,6,1,2,0,2,3,12,-10,24.7,0,2007-08,Regular Season
22007,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020700214,2007-11-28,CLE @ DET,L,20,5,11,0.455,0,2,0.0,5,9,0.556,0,1,1,3,0,0,0,1,15,-2,20.7,0,2007-08,Regular Season
22007,200768,Kyle Lowry,1610612763,MEM,Memphis Grizzlies,0020700211,2007-11-28,MEM @ TOR,L,31,3,9,0.333,0,0,,6,10,0.6,0,4,4,3,4,0,0,1,12,-5,33.3,0,2007-08,Regular Season
22007,201142,Kevin Durant,1610612760,SEA,Seattle SuperSonics,0020700220,2007-11-28,SEA vs. ORL,L,34,6,21,0.286,0,3,0.0,10,10,1.0,2,4,6,4,0,1,2,1,22,-8,36.2,0,2007-08,Regular Season
22007,201145,Jeff Green,1610612760,SEA,Seattle SuperSonics,0020700234,2007-11-30,SEA vs. IND,W,23,6,11,0.545,0,0,,0,0,,1,4,5,0,1,0,3,3,12,-9,18.0,0,2007-08,Regular Season
22007,201142,Kevin Durant,1610612760,SEA,Seattle SuperSonics,0020700234,2007-11-30,SEA vs. IND,W,40,12,20,0.6,3,5,0.6,8,12,0.667,0,5,5,2,2,3,7,4,35,13,52.0,0,2007-08,Regular Season
22007,101108,Chris Paul,1610612740,NOH,New Orleans Hornets,0020700227,2007-11-30,NOH @ ATL,W,36,8,13,0.615,2,3,0.667,2,2,1.0,0,1,1,4,2,0,2,2,20,7,31.2,0,2007-08,Regular Season
22007,201143,Al Horford,1610612737,ATL,Atlanta Hawks,0020700227,2007-11-30,ATL vs. NOH,L,33,3,4,0.75,0,0,,3,6,0.5,1,14,15,1,2,1,1,2,9,-8,36.5,0,2007-08,Regular Season
22007,200768,Kyle Lowry,1610612763,MEM,Memphis Grizzlies,0020700237,2007-12-01,MEM vs. MIN,W,23,1,2,0.5,0,1,0.0,0,0,,1,5,6,6,1,0,0,1,2,15,21.2,0,2007-08,Regular Season
22007,101108,Chris Paul,1610612740,NOH,New Orleans Hornets,0020700238,2007-12-01,NOH vs. DAL,W,49,11,25,0.44,1,3,0.333,10,10,1.0,1,8,9,12,3,0,2,5,33,13,68.8,0,2007-08,Regular Season
22007,201142,Kevin Durant,1610612760,SEA,Seattle SuperSonics,0020700248,2007-12-02,SEA vs. GSW,L,25,2,12,0.167,0,0,,2,2,1.0,0,3,3,0,0,1,3,0,6,-28,9.6,0,2007-08,Regular Season
22007,201145,Jeff Green,1610612760,SEA,Seattle SuperSonics,0020700248,2007-12-02,SEA vs. GSW,L,28,5,12,0.417,0,1,0.0,3,7,0.429,3,5,8,1,0,0,2,2,13,3,22.1,0,2007-08,Regular Season
22007,201143,Al Horford,1610612737,ATL,Atlanta Hawks,0020700251,2007-12-03,ATL @ PHI,W,35,6,9,0.667,0,1,0.0,0,0,,4,9,13,1,0,0,0,4,12,3,29.1,0,2007-08,Regular Season
22007,200768,Kyle Lowry,1610612763,MEM,Memphis Grizzlies,0020700252,2007-12-03,MEM vs. POR,L,21,1,8,0.125,0,1,0.0,1,2,0.5,0,2,2,3,2,1,1,0,3,-13,17.9,0,2007-08,Regular Season
22007,201143,Al Horford,1610612737,ATL,Atlanta Hawks,0020700256,2007-12-04,ATL vs. DET,L,38,3,9,0.333,0,0,,2,2,1.0,2,8,10,2,0,0,3,4,8,-22,20.0,0,2007-08,Regular Season
22007,101108,Chris Paul,1610612740,NOH,New Orleans Hornets,0020700267,2007-12-05,NOH vs. DET,L,39,4,14,0.286,0,2,0.0,6,6,1.0,0,3,3,7,2,1,3,4,14,-10,34.1,0,2007-08,Regular Season
22007,201145,Jeff Green,1610612760,SEA,Seattle SuperSonics,0020700272,2007-12-05,SEA vs. LAC,W,15,1,2,0.5,0,0,,2,2,1.0,0,3,3,2,0,0,3,1,4,3,7.6,0,2007-08,Regular Season
22007,201142,Kevin Durant,1610612760,SEA,Seattle SuperSonics,0020700272,2007-12-05,SEA vs. LAC,W,35,4,12,0.333,1,2,0.5,7,8,0.875,0,7,7,1,0,2,3,4,16,3,28.9,0,2007-08,Regular Season
22007,200768,Kyle Lowry,1610612763,MEM,Memphis Grizzlies,0020700268,2007-12-05,MEM @ HOU,L,19,0,3,0.0,0,1,0.0,2,2,1.0,0,0,0,1,0,0,1,1,2,-14,2.5,0,2007-08,Regular Season
22007,201143,Al Horford,1610612737,ATL,Atlanta Hawks,0020700273,2007-12-06,ATL vs. MIN,W,35,2,5,0.4,0,0,,4,4,1.0,3,12,15,0,1,2,2,4,8,22,33.0,0,2007-08,Regular Season
22007,201142,Kevin Durant,1610612760,SEA,Seattle SuperSonics,0020700286,2007-12-07,SEA vs. MIL,W,39,9,20,0.45,2,6,0.333,15,16,0.938,2,6,8,1,0,5,3,4,35,18,58.1,0,2007-08,Regular Season
22007,101108,Chris Paul,1610612740,NOH,New Orleans Hornets,0020700282,2007-12-07,NOH vs. MEM,W,49,15,27,0.556,5,7,0.714,8,9,0.889,1,4,5,9,4,0,3,2,43,0,71.5,0,2007-08,Regular Season
