SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE,SEASON,SEASON_TYPE
22005,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020500100,2005-11-15,CLE vs. WAS,W,42,15,23,0.652,2,3,0.667,5,5,1.0,1,9,10,4,0,2,3,1,37,17,58.0,0,2005-06,Regular Season
22005,101108,Chris Paul,1610612740,NOK,New Orleans/Oklahoma City Hornets,0020500112,2005-11-16,NOK vs. DEN,L,37,5,15,0.333,0,4,0.0,8,9,0.889,3,6,9,3,1,0,4,3,18,-6,32.3,0,2005-06,Regular Season
22005,101108,Chris Paul,1610612740,NOK,New Orleans/Oklahoma City Hornets,0020500124,2005-11-18,NOK vs. ATL,W,42,9,19,0.474,1,2,0.5,6,8,0.75,2,5,7,12,5,0,2,4,25,13,64.4,0,2005-06,Regular Season
22005,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020500120,2005-11-18,CLE vs. ORL,W,34,6,17,0.353,0,3,0.0,4,6,0.667,1,5,6,4,2,0,4,2,16,25,31.2,0,2005-06,Regular Season
22005,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020500132,2005-11-19,CLE @ PHI,W,47,14,24,0.583,0,2,0.0,8,10,0.8,2,9,11,10,1,1,5,1,36,8,65.2,0,2005-06,Regular Season
22005,101108,Chris Paul,1610612740,NOK,New Orleans/Oklahoma City Hornets,0020500133,2005-11-19,NOK @ ORL,W,43,7,12,0.583,1,1,1.0,6,6,1.0,0,5,5,8,2,0,3,5,21,-1,42.0,0,2005-06,Regular Season
22005,101108,Chris Paul,1610612740,NOK,New Orleans/Oklahoma City Hornets,0020500146,2005-11-21,NOK @ PHI,L,29,3,9,0.333,0,1,0.0,3,4,0.75,2,3,5,6,3,0,1,2,9,-6,32.0,0,2005-06,Regular Season
22005,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020500151,2005-11-22,CLE vs. BOS,W,41,13,20,0.65,1,3,0.333,9,11,0.818,0,5,5,4,2,2,1,4,36,14,59.0,0,2005-06,Regular Season
22005,101108,Chris Paul,1610612740,NOK,New Orleans/Oklahoma City Hornets,0020500163,2005-11-23,NOK vs. MIN,W,40,7,19,0.368,1,6,0.167,6,8,0.75,0,9,9,8,1,0,1,3,21,10,45.8,0,2005-06,Regular Season
22005,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020500167,2005-11-24,CLE @ IND,L,43,6,20,0.3,0,4,0.0,7,11,0.636,1,9,10,4,5,1,6,4,19,-18,49.0,0,2005-06,Regular Season
22005,101108,Chris Paul,1610612740,NOK,New Orleans/Oklahoma City Hornets,0020500181,2005-11-26,NOK @ SEA,W,40,4,12,0.333,0,2,0.0,9,12,0.75,2,5,7,10,2,0,2,5,17,-3,44.4,0,2005-06,Regular Season
22005,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020500185,2005-11-26,CLE vs. MIN,L,44,13,29,0.448,6,11,0.545,6,6,1.0,2,3,5,2,4,0,2,2,38,-3,57.0,0,2005-06,Regular Season
22005,101108,Chris Paul,1610612740,NOK,New Orleans/Oklahoma City Hornets,0020500197,2005-11-28,NOK @ GSW,L,30,5,12,0.417,2,4,0.5,3,4,0.75,0,1,1,5,1,0,4,2,15,-11,22.7,0,2005-06,Regular Season
22005,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020500209,2005-11-30,CLE vs. LAC,W,50,7,20,0.35,0,3,0.0,14,17,0.824,0,7,7,9,1,1,6,1,28,6,49.9,0,2005-06,Regular Season
22005,101108,Chris Paul,1610612740,NOK,New Orleans/Oklahoma City Hornets,0020500213,2005-11-30,NOK @ DEN,W,39,3,10,0.3,1,1,1.0,3,4,0.75,1,7,8,9,2,0,3,3,10,7,36.1,0,2005-06,Regular Season
22005,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020500230,2005-12-02,CLE @ SEA,L,45,14,27,0.519,0,5,0.0,6,8,0.75,0,3,3,8,1,3,1,1,34,-2,60.6,0,2005-06,Regular Season
22005,101108,Chris Paul,1610612740,NOK,New Orleans/Oklahoma City Hornets,0020500224,2005-12-02,NOK vs. PHI,W,38,6,11,0.545,1,2,0.5,3,4,0.75,3,4,7,9,2,0,3,2,16,2,40.9,0,2005-06,Regular Season
22005,101108,Chris Paul,1610612740,NOK,New Orleans/Oklahoma City Hornets,0020500235,2005-12-03,NOK @ DAL,L,38,9,16,0.563,0,2,0.0,7,8,0.875,0,6,6,5,3,0,0,4,25,-16,48.7,0,2005-06,Regular Season
22005,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020500238,2005-12-03,CLE @ LAC,L,44,8,25,0.32,3,5,0.6,11,14,0.786,0,5,5,6,1,1,1,3,30,-11,50.0,0,2005-06,Regular Season
22005,101108,Chris Paul,1610612740,NOK,New Orleans/Oklahoma City Hornets,0020500252,2005-12-06,NOK @ MEM,L,31,1,8,0.125,0,2,0.0,0,0,,0,5,5,4,1,0,4,2,2,-13,13.0,0,2005-06,Regular Season
22005,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020500256,2005-12-06,CLE @ SAC,W,44,10,23,0.435,1,5,0.2,9,12,0.75,2,4,6,6,2,3,5,2,30,3,56.2,0,2005-06,Regular Season
22005,101108,Chris Paul,1610612740,NOK,New Orleans/Oklahoma City Hornets,0020500262,2005-12-07,NOK vs. BOS,L,34,4,11,0.364,0,1,0.0,8,12,0.667,1,9,10,6,3,0,1,1,16,-14,45.0,0,2005-06,Regular Season
22005,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020500272,2005-12-09,CLE vs. NJN,L,45,11,26,0.423,0,4,0.0,10,15,0.667,2,4,6,3,0,1,7,3,32,-4,39.7,0,2005-06,Regular Season
22005,101108,Chris Paul,1610612740,NOK,New Orleans/Oklahoma City Hornets,0020500278,2005-12-09,NOK @ POR,L,47,8,12,0.667,0,0,,5,7,0.714,0,7,7,10,2,0,6,4,21,-7,44.4,0,2005-06,Regular Season
22005,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020500287,2005-12-10,CLE @ MIL,L,43,19,29,0.655,5,9,0.556,9,10,0.9,0,7,7,7,2,0,3,5,52,-3,73.9,0,2005-06,Regular Season
22005,101108,Chris Paul,1610612740,NOK,New Orleans/Oklahoma City Hornets,0020500293,2005-12-11,NOK @ SAC,L,39,6,11,0.545,0,0,,6,6,1.0,1,4,5,12,3,0,2,4,18,-16,49.0,0,2005-06,Regular Season
22005,101108,Chris Paul,1610612740,NOK,New Orleans/Oklahoma City Hornets,0020500299,2005-12-12,NOK @ PHX,W,33,6,13,0.462,2,3,0.667,5,8,0.625,0,7,7,7,4,0,3,4,19,4,46.9,0,2005-06,Regular Season
22005,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020500301,2005-12-13,CLE vs. ATL,L,45,13,23,0.565,3,6,0.5,10,16,0.625,0,10,10,6,2,0,6,5,39,-4,60.0,0,2005-06,Regular Season
22005,101108,Chris Paul,1610612740,NOK,New Orleans/Oklahoma City Hornets,0020500315,2005-12-14,NOK vs. LAC,W,37,5,9,0.556,0,1,0.0,3,4,0.75,0,5,5,8,2,0,2,4,13,12,35.0,0,2005-06,Regular Season
22005,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020500319,2005-12-15,CLE vs. DEN,W,45,11,18,0.611,1,4,0.25,3,6,0.5,0,4,4,9,1,0,3,3,26,16,44.3,0,2005-06,Regular Season
22005,101108,Chris Paul,1610612740,NOK,New Orleans/Oklahoma City Hornets,0020500329,2005-12-16,NOK vs. PHX,L,39,11,21,0.524,0,2,0.0,3,5,0.6,0,7,7,6,2,0,3,3,25,-8,45.4,0,2005-06,Regular Season
22005,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020500336,2005-12-17,CLE vs. MIA,W,46,12,19,0.632,2,4,0.5,15,16,0.938,0,5,5,10,1,0,4,3,41,9,61.0,0,2005-06,Regular Season
22005,101108,Chris Paul,1610612740,NOK,New Orleans/Oklahoma City Hornets,0020500795,2005-12-18,NOK vs. SAS,W,42,6,15,0.4,0,0,,5,6,0.833,2,10,12,9,5,0,1,0,17,13,58.9,0,2005-06,Regular Season
22005,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020500352,2005-12-20,CLE vs. UTA,W,29,8,12,0.667,1,1,1.0,8,9,0.889,2,4,6,4,3,2,5,1,25,20,48.2,0,2005-06,Regular Season
22005,101108,Chris Paul,1610612740,NOK,New Orleans/Oklahoma City Hornets,0020500366,2005-12-21,NOK @ MIN,L,29,5,16,0.313,1,2,0.5,4,4,1.0,0,5,5,3,1,0,1,3,15,-24,27.5,0,2005-06,Regular Season
22005,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020500369,2005-12-22,CLE @ CHI,W,44,12,25,0.48,4,6,0.667,9,13,0.692,0,5,5,6,4,0,2,2,37,15,62.0,0,2005-06,Regular Season
22005,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020500377,2005-12-23,CLE vs. IND,W,44,4,16,0.25,0,1,0.0,6,11,0.545,1,7,8,9,1,0,3,1,14,1,37.1,0,2005-06,Regular Season
22005,101108,Chris Paul,1610612740,NOK,New Orleans/Oklahoma City Hornets,0020500380,2005-12-23,NOK @ MIL,L,43,6,13,0.462,2,4,0.5,10,13,0.769,2,3,5,8,4,0,1,2,24,-10,53.0,0,2005-06,Regular Season
22005,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020500389,2005-12-26,CLE vs. CHI,W,44,12,25,0.48,0,5,0.0,8,12,0.667,1,7,8,6,2,2,2,0,32,14,60.6,0,2005-06,Regular Season
22005,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020500398,2005-12-27,CLE @ NJN,L,40,12,21,0.571,1,5,0.2,6,9,0.667,1,9,10,8,2,0,4,3,31,-2,57.0,0,2005-06,Regular Season
22005,101108,Chris Paul,1610612740,NOK,New Orleans/Oklahoma City Hornets,0020500409,2005-12-28,NOK vs. HOU,W,40,5,13,0.385,0,2,0.0,1,1,1.0,0,5,5,15,1,0,1,2,11,3,41.5,0,2005-06,Regular Season
22005,101108,Chris Paul,1610612740,NOK,New Orleans/Oklahoma City Hornets,0020500415,2005-12-29,NOK @ SAS,L,27,3,12,0.25,0,0,,0,0,,0,3,3,7,4,0,4,2,6,-17,28.1,0,2005-06,Regular Season
22005,101108,Chris Paul,1610612740,NOK,New Orleans/Oklahoma City Hornets,0020500428,2005-12-31,NOK vs. DAL,L,33,5,9,0.556,1,1,1.0,5,6,0.833,1,6,7,10,2,0,2,5,16,3,43.4,0,2005-06,Regular Season
22005,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020500426,2005-12-31,CLE vs. DET,W,45,11,22,0.5,2,5,0.4,6,7,0.857,1,6,7,7,4,1,5,2,30,5,58.9,0,2005-06,Regular Season
22005,101108,Chris Paul,1610612740,NOK,New Orleans/Oklahoma City Hornets,0020500869,2006-01-02,NOK vs. CHA,W,39,7,13,0.538,3,5,0.6,7,9,0.778,0,4,4,11,1,0,2,5,24,17,46.3,0,2005-06,Regular Season
22005,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020500450,2006-01-04,CLE @ MIL,W,46,12,29,0.414,2,8,0.25,6,7,0.857,2,9,11,11,5,1,4,1,32,8,75.7,0,2005-06,Regular Season
22005,101108,Chris Paul,1610612740,NOK,New Orleans/Oklahoma City Hornets,0020500451,2006-01-04,NOK vs. MIA,W,37,6,10,0.6,2,4,0.5,1,2,0.5,1,5,6,9,3,0,1,2,15,6,43.7,0,2005-06,Regular Season
22005,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020500457,2006-01-05,CLE vs. HOU,L,44,13,19,0.684,3,7,0.429,3,6,0.5,1,8,9,5,1,0,3,4,32,-10,50.3,0,2005-06,Regular Season
22005,101108,Chris Paul,1610612740,NOK,New Orleans/Oklahoma City Hornets,0020500465,2006-01-06,NOK vs. POR,W,17,4,8,0.5,0,2,0.0,0,0,,0,1,1,3,0,0,0,0,8,15,13.7,0,2005-06,Regular Season
22005,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020500476,2006-01-07,CLE vs. MIL,W,45,14,22,0.636,3,7,0.429,4,9,0.444,2,5,7,6,0,1,0,1,35,4,55.4,0,2005-06,Regular Season
22005,101108,Chris Paul,1610612740,NOK,New Orleans/Oklahoma City Hornets,0020500496,2006-01-10,NOK vs. DET,L,35,4,14,0.286,0,1,0.0,5,5,1.0,0,3,3,5,2,0,0,5,13,-9,30.1,0,2005-06,Regular Season
22005,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020500492,2006-01-10,CLE vs. NYK,L,46,14,31,0.452,0,7,0.0,8,11,0.727,0,7,7,7,0,1,1,0,36,-2,56.9,0,2005-06,Regular Season
22005,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020500512,2006-01-12,CLE @ LAL,L,40,11,22,0.5,2,3,0.667,4,9,0.444,0,2,2,9,0,0,5,2,28,5,38.9,0,2005-06,Regular Season
22005,101108,Chris Paul,1610612740,NOK,New Orleans/Oklahoma City Hornets,0020500518,2006-01-13,NOK vs. SAC,W,28,2,11,0.182,0,1,0.0,2,2,1.0,0,8,8,6,2,0,3,4,6,7,27.6,0,2005-06,Regular Season
22005,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020500530,2006-01-14,CLE @ PHX,L,44,18,28,0.643,5,8,0.625,5,5,1.0,0,7,7,8,1,0,1,1,46,-5,68.4,0,2005-06,Regular Season
22005,101108,Chris Paul,1610612740,NOK,New Orleans/Oklahoma City Hornets,0020500526,2006-01-14,NOK @ HOU,W,34,4,12,0.333,0,1,0.0,9,12,0.75,0,6,6,5,1,0,1,3,17,11,33.7,0,2005-06,Regular Season
22005,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020500535,2006-01-15,CLE @ POR,L,41,10,26,0.385,1,5,0.2,8,11,0.727,2,11,13,7,1,3,2,3,29,12,65.1,0,2005-06,Regular Season
22005,101108,Chris Paul,1610612740,NOK,New Orleans/Oklahoma City Hornets,0020500538,2006-01-16,NOK @ CHA,W,34,6,12,0.5,0,1,0.0,12,12,1.0,1,6,7,6,4,0,2,2,24,9,51.4,0,2005-06,Regular Season
22005,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020500559,2006-01-18,CLE @ DEN,L,41,7,20,0.35,2,6,0.333,8,15,0.533,2,9,11,9,0,0,2,5,24,-3,48.7,0,2005-06,Regular Season
22005,101108,Chris Paul,1610612740,NOK,New Orleans/Oklahoma City Hornets,0020500555,2006-01-18,NOK vs. MEM,W,41,5,12,0.417,2,4,0.5,4,4,1.0,0,3,3,9,2,0,2,4,16,0,37.1,0,2005-06,Regular Season
22005,101108,Chris Paul,1610612740,NOK,New Orleans/Oklahoma City Hornets,0020500565,2006-01-20,NOK @ WAS,L,39,11,17,0.647,1,3,0.333,5,5,1.0,0,6,6,11,4,1,1,5,28,-15,65.7,0,2005-06,Regular Season
22005,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020500575,2006-01-20,CLE @ GSW,L,36,5,22,0.227,0,3,0.0,4,6,0.667,1,8,9,6,0,0,6,3,14,-9,27.8,0,2005-06,Regular Season
22005,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020500582,2006-01-21,CLE @ UTA,W,42,19,35,0.543,4,8,0.5,9,11,0.818,0,5,5,8,2,0,3,4,51,19,72.0,0,2005-06,Regular Season
22005,101108,Chris Paul,1610612740,NOK,New Orleans/Oklahoma City Hornets,0020500578,2006-01-21,NOK @ NYK,W,35,6,13,0.462,1,3,0.333,14,17,0.824,3,4,7,13,1,0,5,3,27,14,52.9,0,2005-06,Regular Season
22005,101108,Chris Paul,1610612740,NOK,New Orleans/Oklahoma City Hornets,0020500593,2006-01-23,NOK @ BOS,L,30,1,7,0.143,0,1,0.0,6,6,1.0,1,5,6,6,2,0,4,1,8,-24,26.2,0,2005-06,Regular Season
22005,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020500600,2006-01-24,CLE vs. IND,W,36,7,21,0.333,2,5,0.4,7,10,0.7,0,7,7,8,2,2,1,0,23,33,54.4,0,2005-06,Regular Season
22005,101108,Chris Paul,1610612740,NOK,New Orleans/Oklahoma City Hornets,0020500609,2006-01-25,NOK vs. SAS,L,34,5,18,0.278,0,3,0.0,4,4,1.0,2,5,7,4,3,0,1,3,14,-23,36.4,0,2005-06,Regular Season
22005,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020500605,2006-01-25,CLE @ ATL,W,46,11,22,0.5,1,5,0.2,15,20,0.75,1,8,9,6,3,1,5,2,38,10,64.8,0,2005-06,Regular Season
22005,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020500620,2006-01-27,CLE @ IND,W,45,12,23,0.522,1,2,0.5,5,8,0.625,1,6,7,9,3,1,6,1,30,4,57.9,0,2005-06,Regular Season
22005,101108,Chris Paul,1610612740,NOK,New Orleans/Oklahoma City Hornets,0020500634,2006-01-28,NOK @ MEM,W,37,1,10,0.1,0,2,0.0,11,12,0.917,0,3,3,8,1,0,4,1,13,-4,27.6,0,2005-06,Regular Season
22005,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020500642,2006-01-29,CLE vs. PHX,W,43,17,33,0.515,3,7,0.429,7,12,0.583,1,10,11,7,1,1,6,1,44,5,67.7,0,2005-06,Regular Season
22005,101108,Chris Paul,1610612740,NOK,New Orleans/Oklahoma City Hornets,0020500651,2006-01-30,NOK vs. MIL,W,40,6,11,0.545,0,3,0.0,4,6,0.667,0,3,3,9,4,1,6,4,16,0,42.1,0,2005-06,Regular Season
22005,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020500648,2006-01-30,CLE @ CHA,W,32,11,19,0.579,2,6,0.333,6,11,0.545,1,5,6,6,5,1,4,2,30,30,60.2,0,2005-06,Regular Season
22005,101108,Chris Paul,1610612740,NOK,New Orleans/Oklahoma City Hornets,0020500669,2006-02-01,NOK vs. CHI,W,38,8,11,0.727,0,0,,9,11,0.818,0,4,4,13,3,0,1,3,25,2,57.3,0,2005-06,Regular Season
22005,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020500663,2006-02-01,CLE vs. NJN,W,44,8,21,0.381,0,2,0.0,10,12,0.833,0,11,11,10,1,1,4,2,26,5,56.2,0,2005-06,Regular Season
22005,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020500674,2006-02-02,CLE @ MIA,L,39,12,29,0.414,2,5,0.4,3,3,1.0,1,4,5,7,1,0,1,0,29,-15,47.5,0,2005-06,Regular Season
22005,101108,Chris Paul,1610612740,NOK,New Orleans/Oklahoma City Hornets,0020500689,2006-02-04,NOK vs. LAL,W,36,6,10,0.6,1,2,0.5,6,7,0.857,0,7,7,13,0,0,6,3,19,15,40.9,0,2005-06,Regular Season
22005,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020500687,2006-02-04,CLE vs. PHI,L,47,10,17,0.588,2,7,0.286,9,10,0.9,2,2,4,6,2,1,4,0,31,-7,49.8,0,2005-06,Regular Season
22005,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020500707,2006-02-06,CLE vs. MIL,W,45,9,20,0.45,2,7,0.286,2,4,0.5,0,9,9,12,0,2,4,4,22,-3,52.8,0,2005-06,Regular Season
22005,101108,Chris Paul,1610612740,NOK,New Orleans/Oklahoma City Hornets,0020500700,2006-02-06,NOK @ NJN,L,41,2,12,0.167,1,3,0.333,1,2,0.5,2,5,7,13,1,0,3,2,6,-21,33.9,0,2005-06,Regular Season
22005,101108,Chris Paul,1610612740,NOK,New Orleans/Oklahoma City Hornets,0020500718,2006-02-08,NOK vs. SEA,W,20,4,5,0.8,1,1,1.0,0,0,,0,1,1,6,1,0,2,2,9,12,20.2,0,2005-06,Regular Season
22005,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020500719,2006-02-08,CLE @ MIN,W,46,11,34,0.324,1,5,0.2,12,17,0.706,1,10,11,8,1,0,0,3,35,10,63.2,0,2005-06,Regular Season
22005,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020500725,2006-02-10,CLE @ WAS,L,45,6,23,0.261,0,3,0.0,6,8,0.75,1,8,9,8,1,0,2,2,18,-13,41.8,0,2005-06,Regular Season
22005,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020500737,2006-02-11,CLE vs. GSW,L,44,10,17,0.588,5,6,0.833,8,8,1.0,1,4,5,6,1,2,2,5,33,-15,55.0,0,2005-06,Regular Season
22005,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020500758,2006-02-13,CLE vs. SAS,W,41,19,33,0.576,1,3,0.333,5,8,0.625,2,1,3,5,4,0,2,0,44,12,65.1,0,2005-06,Regular Season
22005,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020500767,2006-02-15,CLE @ BOS,W,54,16,32,0.5,0,5,0.0,11,15,0.733,1,11,12,11,2,4,2,5,43,5,89.9,0,2005-06,Regular Season
22005,101108,Chris Paul,1610612740,NOK,New Orleans/Oklahoma City Hornets,0020500771,2006-02-15,NOK vs. POR,W,22,0,3,0.0,0,0,,1,1,1.0,1,4,5,7,2,0,1,0,1,19,22.5,0,2005-06,Regular Season
22005,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020500780,2006-02-21,CLE vs. ORL,W,43,10,24,0.417,1,5,0.2,5,7,0.714,0,2,2,9,1,2,2,0,26,21,48.9,0,2005-06,Regular Season
22005,101108,Chris Paul,1610612740,NOK,New Orleans/Oklahoma City Hornets,0020500781,2006-02-21,NOK @ IND,L,36,8,15,0.533,3,4,0.75,8,8,1.0,0,3,3,6,3,0,4,3,27,-15,44.6,0,2005-06,Regular Season
22005,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020500791,2006-02-22,CLE @ PHI,L,43,13,24,0.542,1,4,0.25,6,10,0.6,3,3,6,5,2,1,6,3,33,-7,50.7,0,2005-06,Regular Season
22005,101108,Chris Paul,1610612740,NOK,New Orleans/Oklahoma City Hornets,0020500625,2006-02-22,NOK vs. UTA,L,39,6,15,0.4,0,2,0.0,6,6,1.0,0,2,2,7,7,1,3,0,18,2,51.9,0,2005-06,Regular Season
22005,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020500805,2006-02-24,CLE vs. WAS,L,48,7,21,0.333,3,8,0.375,8,19,0.421,0,7,7,9,1,0,4,2,25,-8,45.9,0,2005-06,Regular Season
22005,101108,Chris Paul,1610612740,NOK,New Orleans/Oklahoma City Hornets,0020500820,2006-02-25,NOK @ UTA,W,39,6,11,0.545,1,2,0.5,10,13,0.769,0,2,2,8,2,0,5,5,23,13,38.4,0,2005-06,Regular Season
22005,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020500822,2006-02-26,CLE @ DET,L,38,9,20,0.45,2,3,0.667,2,3,0.667,1,8,9,7,0,0,3,3,22,-17,40.3,0,2005-06,Regular Season
22005,101108,Chris Paul,1610612740,NOK,New Orleans/Oklahoma City Hornets,0020500827,2006-02-26,NOK @ POR,W,37,6,14,0.429,0,2,0.0,7,8,0.875,2,3,5,8,0,0,2,1,19,7,35.0,0,2005-06,Regular Season
22005,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020500829,2006-02-27,CLE vs. DET,L,46,9,22,0.409,0,3,0.0,8,10,0.8,1,3,4,6,0,1,5,0,26,-10,37.8,0,2005-06,Regular Season
22005,101108,Chris Paul,1610612740,NOK,New Orleans/Oklahoma City Hornets,0020500840,2006-02-28,NOK @ SEA,L,42,6,12,0.5,1,3,0.333,12,12,1.0,4,3,7,14,3,0,2,4,25,-8,61.4,0,2005-06,Regular Season
