SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE,SEASON,SEASON_TYPE
22011,201144,Mike Conley,1610612763,MEM,Memphis Grizzlies,0021100027,2011-12-28,MEM vs. OKC,L,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0,2011-12,Regular Season
22011,201143,Al Horford,1610612737,ATL,Atlanta Hawks,0021100025,2011-12-28,ATL vs. WAS,W,33,4,9,0.444,0,0,,3,4,0.75,2,8,10,2,2,2,0,1,11,25,38.0,0,2011-12,Regular Season
22011,202331,Paul George,1610612754,IND,Indiana Pacers,0021100023,2011-12-28,IND @ TOR,W,40,5,11,0.455,4,7,0.571,4,4,1.0,2,2,4,2,0,0,2,1,18,4,23.8,0,2011-12,Regular Season
22011,202695,Kawhi Leonard,1610612759,SAS,San Antonio Spurs,0021100029,2011-12-28,SAS vs. LAC,W,20,1,3,0.333,0,0,,0,0,,1,7,8,0,0,0,0,1,2,10,11.6,0,2011-12,Regular Season
22011,201142,Kevin Durant,1610612760,OKC,Oklahoma City Thunder,0021100027,2011-12-28,OKC @ MEM,W,39,10,17,0.588,2,5,0.4,10,11,0.909,1,7,8,3,0,2,2,2,32,-2,50.1,0,2011-12,Regular Season
22011,201566,Russell Westbrook,1610612760,OKC,Oklahoma City Thunder,0021100027,2011-12-28,OKC @ MEM,W,31,0,13,0.0,0,2,0.0,4,4,1.0,0,3,3,6,0,0,4,3,4,1,12.6,0,2011-12,Regular Season
22011,202681,Kyrie Irving,1610612739,CLE,Cleveland Cavaliers,0021100026,2011-12-28,CLE @ DET,W,20,5,9,0.556,0,0,,4,4,1.0,1,3,4,7,2,0,3,1,14,4,32.3,0,2011-12,Regular Season
22011,2544,LeBron James,1610612748,MIA,Miami Heat,0021100024,2011-12-28,MIA @ CHA,W,39,13,23,0.565,0,0,,9,9,1.0,0,6,6,7,3,2,2,0,35,5,65.7,0,2011-12,Regular Season
22011,201935,James Harden,1610612760,OKC,Oklahoma City Thunder,0021100027,2011-12-28,OKC @ MEM,W,30,5,11,0.455,3,7,0.429,7,9,0.778,1,6,7,2,1,0,0,1,20,-2,34.4,0,2011-12,Regular Season
22011,201942,DeMar DeRozan,1610612761,TOR,Toronto Raptors,0021100023,2011-12-28,TOR vs. IND,L,30,9,16,0.563,2,2,1.0,2,2,1.0,1,3,4,2,1,0,2,2,22,-6,30.8,0,2011-12,Regular Season
22011,202687,Bismack Biyombo,1610612766,CHA,Charlotte Bobcats,0021100024,2011-12-28,CHA vs. MIA,L,13,1,1,1.0,0,0,,0,2,0.0,0,4,4,0,0,2,1,2,2,6,11.8,0,2011-12,Regular Season
22011,101108,Chris Paul,1610612746,LAC,Los Angeles Clippers,0021100029,2011-12-28,LAC @ SAS,L,36,3,10,0.3,1,2,0.5,3,4,0.75,1,2,3,9,2,0,2,2,10,-17,31.1,0,2011-12,Regular Season
22011,201950,Jrue Holiday,1610612755,PHI,Philadelphia 76ers,0021100031,2011-12-28,PHI @ PHX,W,33,5,15,0.333,0,3,0.0,5,7,0.714,2,1,3,2,1,0,1,2,15,22,23.6,0,2011-12,Regular Season
22011,200768,Kyle Lowry,1610612745,HOU,Houston Rockets,0021100034,2011-12-29,HOU vs. SAS,W,27,5,10,0.5,2,4,0.5,4,4,1.0,0,9,9,8,3,0,1,1,16,26,46.8,0,2011-12,Regular Season
22011,201935,James Harden,1610612760,OKC,Oklahoma City Thunder,0021100035,2011-12-29,OKC vs. DAL,W,35,4,8,0.5,1,4,0.25,6,6,1.0,0,4,4,4,0,1,0,2,15,22,28.8,0,2011-12,Regular Season
22011,202695,Kawhi Leonard,1610612759,SAS,San Antonio Spurs,0021100034,2011-12-29,SAS @ HOU,L,25,3,7,0.429,0,3,0.0,2,4,0.5,2,2,4,0,1,0,0,0,8,1,15.8,0,2011-12,Regular Season
22011,201142,Kevin Durant,1610612760,OKC,Oklahoma City Thunder,0021100035,2011-12-29,OKC vs. DAL,W,41,10,16,0.625,3,5,0.6,7,9,0.778,0,11,11,6,1,2,6,1,30,7,55.2,0,2011-12,Regular Season
22011,201566,Russell Westbrook,1610612760,OKC,Oklahoma City Thunder,0021100035,2011-12-29,OKC vs. DAL,W,31,6,15,0.4,0,1,0.0,4,6,0.667,2,2,4,4,2,0,7,2,16,-5,25.8,0,2011-12,Regular Season
22011,201587,Nicolas Batum,1610612757,POR,Portland Trail Blazers,0021100037,2011-12-29,POR vs. DEN,W,21,1,6,0.167,1,3,0.333,3,3,1.0,1,5,6,1,1,4,4,2,6,-6,25.7,0,2011-12,Regular Season
22011,202681,Kyrie Irving,1610612739,CLE,Cleveland Cavaliers,0021100040,2011-12-30,CLE @ IND,L,34,8,19,0.421,0,2,0.0,4,7,0.571,1,4,5,4,1,1,3,2,20,-10,35.0,0,2011-12,Regular Season
22011,200768,Kyle Lowry,1610612745,HOU,Houston Rockets,0021100043,2011-12-30,HOU @ MEM,L,24,5,9,0.556,1,3,0.333,4,5,0.8,1,2,3,8,4,0,4,4,15,-15,38.6,0,2011-12,Regular Season
22011,201950,Jrue Holiday,1610612755,PHI,Philadelphia 76ers,0021100048,2011-12-30,PHI @ UTA,L,37,9,15,0.6,1,3,0.333,3,3,1.0,0,2,2,3,2,0,3,3,22,0,31.9,0,2011-12,Regular Season
22011,101108,Chris Paul,1610612746,LAC,Los Angeles Clippers,0021100049,2011-12-30,LAC vs. CHI,L,44,7,14,0.5,1,1,1.0,0,1,0.0,0,4,4,14,4,0,3,2,15,-13,49.8,0,2011-12,Regular Season
22011,202696,Nikola Vučević,1610612755,PHI,Philadelphia 76ers,0021100048,2011-12-30,PHI @ UTA,L,9,0,1,0.0,0,0,,0,0,,0,2,2,0,1,0,0,1,0,-3,5.4,0,2011-12,Regular Season
22011,201143,Al Horford,1610612737,ATL,Atlanta Hawks,0021100042,2011-12-30,ATL vs. NJN,W,26,4,8,0.5,0,0,,4,8,0.5,5,0,5,2,1,3,1,5,12,-8,32.0,0,2011-12,Regular Season
22011,2544,LeBron James,1610612748,MIA,Miami Heat,0021100045,2011-12-30,MIA @ MIN,W,37,16,26,0.615,0,1,0.0,2,4,0.5,1,7,8,10,4,1,4,2,34,14,69.6,0,2011-12,Regular Season
22011,202331,Paul George,1610612754,IND,Indiana Pacers,0021100040,2011-12-30,IND vs. CLE,W,27,0,4,0.0,0,2,0.0,2,2,1.0,0,5,5,2,1,1,2,3,2,13,15.0,0,2011-12,Regular Season
22011,201942,DeMar DeRozan,1610612761,TOR,Toronto Raptors,0021100047,2011-12-30,TOR @ DAL,L,35,4,12,0.333,0,1,0.0,3,4,0.75,0,4,4,4,1,0,1,2,11,-3,23.8,0,2011-12,Regular Season
22011,202687,Bismack Biyombo,1610612766,CHA,Charlotte Bobcats,0021100039,2011-12-30,CHA vs. ORL,L,12,1,1,1.0,0,0,,0,0,,1,3,4,0,0,1,1,5,2,-3,8.8,0,2011-12,Regular Season
22011,201599,DeAndre Jordan,1610612746,LAC,Los Angeles Clippers,0021100049,2011-12-30,LAC vs. CHI,L,26,5,6,0.833,0,0,,2,4,0.5,1,4,5,0,0,3,2,5,12,0,25.0,0,2011-12,Regular Season
22011,201567,Kevin Love,1610612750,MIN,Minnesota Timberwolves,0021100045,2011-12-30,MIN vs. MIA,L,33,10,19,0.526,1,3,0.333,4,6,0.667,4,8,12,3,2,0,6,4,25,-10,43.9,0,2011-12,Regular Season
22011,200768,Kyle Lowry,1610612745,HOU,Houston Rockets,0021100052,2011-12-31,HOU vs. ATL,W,42,0,6,0.0,0,3,0.0,2,2,1.0,0,6,6,18,2,1,6,3,2,15,39.2,0,2011-12,Regular Season
22011,201566,Russell Westbrook,1610612760,OKC,Oklahoma City Thunder,0021100053,2011-12-31,OKC vs. PHX,W,25,8,14,0.571,0,1,0.0,2,2,1.0,0,2,2,4,2,0,2,1,18,7,30.4,0,2011-12,Regular Season
22011,201939,Stephen Curry,1610612744,GSW,Golden State Warriors,0021100056,2011-12-31,GSW vs. PHI,L,30,9,15,0.6,3,8,0.375,0,0,,0,4,4,4,0,0,5,3,21,-22,26.8,0,2011-12,Regular Season
22011,201950,Jrue Holiday,1610612755,PHI,Philadelphia 76ers,0021100056,2011-12-31,PHI @ GSW,W,35,5,12,0.417,2,5,0.4,0,0,,1,2,3,4,1,1,2,2,12,16,25.6,0,2011-12,Regular Season
22011,202696,Nikola Vučević,1610612755,PHI,Philadelphia 76ers,0021100056,2011-12-31,PHI @ GSW,W,7,2,2,1.0,1,1,1.0,0,0,,0,2,2,2,1,1,0,2,5,5,16.4,0,2011-12,Regular Season
22011,201143,Al Horford,1610612737,ATL,Atlanta Hawks,0021100052,2011-12-31,ATL @ HOU,L,31,6,11,0.545,0,0,,3,4,0.75,1,5,6,2,0,1,2,1,15,-19,26.2,0,2011-12,Regular Season
22011,202695,Kawhi Leonard,1610612759,SAS,San Antonio Spurs,0021100055,2011-12-31,SAS vs. UTA,W,15,3,5,0.6,1,1,1.0,0,1,0.0,0,6,6,0,1,1,1,2,7,-15,19.2,0,2011-12,Regular Season
22011,202691,Klay Thompson,1610612744,GSW,Golden State Warriors,0021100056,2011-12-31,GSW vs. PHI,L,26,1,3,0.333,1,2,0.5,0,0,,0,2,2,3,1,0,3,4,3,-13,9.9,0,2011-12,Regular Season
22011,201142,Kevin Durant,1610612760,OKC,Oklahoma City Thunder,0021100053,2011-12-31,OKC vs. PHX,W,26,4,11,0.364,2,3,0.667,2,2,1.0,1,5,6,3,2,1,5,3,12,8,27.7,0,2011-12,Regular Season
22011,202331,Paul George,1610612754,IND,Indiana Pacers,0021100051,2011-12-31,IND @ DET,L,34,2,5,0.4,1,2,0.5,2,3,0.667,0,4,4,4,3,1,1,2,7,7,28.8,0,2011-12,Regular Season
22011,201935,James Harden,1610612760,OKC,Oklahoma City Thunder,0021100053,2011-12-31,OKC vs. PHX,W,26,1,6,0.167,0,4,0.0,8,8,1.0,0,7,7,8,2,0,2,3,10,3,34.4,0,2011-12,Regular Season
22011,201942,DeMar DeRozan,1610612761,TOR,Toronto Raptors,0021100058,2012-01-01,TOR @ ORL,L,36,4,12,0.333,1,2,0.5,8,9,0.889,1,5,6,0,2,0,2,3,17,-11,28.2,0,2011-12,Regular Season
22011,101108,Chris Paul,1610612746,LAC,Los Angeles Clippers,0021100065,2012-01-01,LAC vs. POR,W,37,8,15,0.533,1,5,0.2,0,0,,0,1,1,7,2,0,3,3,17,6,31.7,0,2011-12,Regular Season
22011,202687,Bismack Biyombo,1610612766,CHA,Charlotte Bobcats,0021100059,2012-01-01,CHA @ MIA,L,20,2,5,0.4,0,0,,2,6,0.333,3,3,6,0,1,2,1,3,6,-20,21.2,0,2011-12,Regular Season
22011,201599,DeAndre Jordan,1610612746,LAC,Los Angeles Clippers,0021100065,2012-01-01,LAC vs. POR,W,39,4,6,0.667,0,0,,1,4,0.25,4,7,11,1,3,1,2,2,9,8,33.7,0,2011-12,Regular Season
22011,201587,Nicolas Batum,1610612757,POR,Portland Trail Blazers,0021100065,2012-01-01,POR @ LAC,L,26,6,10,0.6,2,3,0.667,1,2,0.5,2,6,8,2,1,0,3,2,15,8,27.6,0,2011-12,Regular Season
22011,202681,Kyrie Irving,1610612739,CLE,Cleveland Cavaliers,0021100060,2012-01-01,CLE vs. NJN,W,28,5,11,0.455,3,4,0.75,0,0,,1,3,4,4,0,2,4,3,13,-3,25.8,0,2011-12,Regular Season
22011,202710,Jimmy Butler III,1610612741,CHI,Chicago Bulls,0021100062,2012-01-01,CHI vs. MEM,W,6,1,2,0.5,0,0,,0,0,,1,1,2,0,0,0,0,0,2,-4,4.4,0,2011-12,Regular Season
22011,2544,LeBron James,1610612748,MIA,Miami Heat,0021100059,2012-01-01,MIA vs. CHA,W,28,6,10,0.6,0,0,,4,6,0.667,0,9,9,5,1,0,2,2,16,24,35.3,0,2011-12,Regular Season
22011,201567,Kevin Love,1610612750,MIN,Minnesota Timberwolves,0021100061,2012-01-01,MIN vs. DAL,W,38,9,16,0.563,5,6,0.833,2,2,1.0,7,10,17,1,1,1,1,1,25,15,51.9,0,2011-12,Regular Season
22011,201143,Al Horford,1610612737,ATL,Atlanta Hawks,0021100070,2012-01-02,ATL @ MIA,W,39,6,9,0.667,0,0,,4,4,1.0,3,6,9,2,1,2,1,2,16,0,37.8,0,2011-12,Regular Season
22011,202695,Kawhi Leonard,1610612759,SAS,San Antonio Spurs,0021100072,2012-01-02,SAS @ MIN,L,17,2,6,0.333,0,0,,2,2,1.0,2,1,3,1,2,0,0,1,6,-2,17.1,0,2011-12,Regular Season
22011,202691,Klay Thompson,1610612744,GSW,Golden State Warriors,0021100066,2012-01-02,GSW @ PHX,L,14,2,5,0.4,2,3,0.667,0,0,,1,1,2,0,0,0,2,2,6,-7,6.4,0,2011-12,Regular Season
22011,201566,Russell Westbrook,1610612760,OKC,Oklahoma City Thunder,0021100073,2012-01-02,OKC @ DAL,L,35,8,20,0.4,0,2,0.0,2,4,0.5,1,7,8,3,3,0,2,0,18,-4,39.1,0,2011-12,Regular Season
22011,201935,James Harden,1610612760,OKC,Oklahoma City Thunder,0021100073,2012-01-02,OKC @ DAL,L,31,5,11,0.455,1,5,0.2,5,5,1.0,1,6,7,3,2,0,3,2,16,-11,31.9,0,2011-12,Regular Season
22011,201939,Stephen Curry,1610612744,GSW,Golden State Warriors,0021100066,2012-01-02,GSW @ PHX,L,23,4,8,0.5,2,3,0.667,0,0,,0,2,2,2,1,0,2,5,10,-3,16.4,0,2011-12,Regular Season
22011,201142,Kevin Durant,1610612760,OKC,Oklahoma City Thunder,0021100073,2012-01-02,OKC @ DAL,L,39,10,21,0.476,3,6,0.5,4,7,0.571,0,2,2,0,0,1,3,0,27,-5,29.4,0,2011-12,Regular Season
22011,2544,LeBron James,1610612748,MIA,Miami Heat,0021100070,2012-01-02,MIA vs. ATL,L,39,11,18,0.611,0,0,,6,9,0.667,2,5,7,6,0,0,4,1,28,-1,41.4,0,2011-12,Regular Season
22011,201942,DeMar DeRozan,1610612761,TOR,Toronto Raptors,0021100069,2012-01-02,TOR @ NYK,W,35,7,13,0.538,2,2,1.0,5,6,0.833,0,3,3,2,0,0,4,4,21,0,23.6,0,2011-12,Regular Season
22011,201567,Kevin Love,1610612750,MIN,Minnesota Timberwolves,0021100072,2012-01-02,MIN vs. SAS,W,44,8,15,0.533,4,9,0.444,4,5,0.8,3,12,15,1,3,2,6,2,24,10,52.5,0,2011-12,Regular Season
22011,202331,Paul George,1610612754,IND,Indiana Pacers,0021100068,2012-01-02,IND @ NJN,W,37,8,10,0.8,5,5,1.0,0,0,,1,2,3,2,1,1,2,2,21,2,31.6,0,2011-12,Regular Season
22011,201143,Al Horford,1610612737,ATL,Atlanta Hawks,0021100077,2012-01-03,ATL @ CHI,L,40,7,14,0.5,0,1,0.0,2,4,0.5,3,4,7,2,2,0,1,3,16,5,32.4,0,2011-12,Regular Season
22011,200768,Kyle Lowry,1610612745,HOU,Houston Rockets,0021100081,2012-01-03,HOU @ LAL,L,39,8,19,0.421,4,9,0.444,2,2,1.0,4,6,10,9,2,0,2,3,22,-7,51.5,0,2011-12,Regular Season
22011,202687,Bismack Biyombo,1610612766,CHA,Charlotte Bobcats,0021100076,2012-01-03,CHA @ CLE,L,21,3,6,0.5,0,0,,2,3,0.667,3,2,5,0,0,2,0,4,8,-14,20.0,0,2011-12,Regular Season
22011,201142,Kevin Durant,1610612760,OKC,Oklahoma City Thunder,0021100079,2012-01-03,OKC vs. POR,L,42,8,26,0.308,1,7,0.143,2,4,0.5,0,5,5,2,1,3,3,4,19,-11,37.0,0,2011-12,Regular Season
22011,201566,Russell Westbrook,1610612760,OKC,Oklahoma City Thunder,0021100079,2012-01-03,OKC vs. POR,L,39,8,18,0.444,1,3,0.333,5,7,0.714,1,5,6,8,1,0,3,3,22,-9,41.2,0,2011-12,Regular Season
22011,202681,Kyrie Irving,1610612739,CLE,Cleveland Cavaliers,0021100076,2012-01-03,CLE vs. CHA,W,22,8,10,0.8,2,2,1.0,2,2,1.0,0,3,3,6,0,2,0,2,20,15,38.6,0,2011-12,Regular Season
22011,202710,Jimmy Butler III,1610612741,CHI,Chicago Bulls,0021100077,2012-01-03,CHI vs. ATL,W,1,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0,2011-12,Regular Season
22011,201587,Nicolas Batum,1610612757,POR,Portland Trail Blazers,0021100079,2012-01-03,POR @ OKC,W,24,4,8,0.5,3,4,0.75,1,2,0.5,1,6,7,0,0,2,0,1,12,-1,26.4,0,2011-12,Regular Season
22011,201935,James Harden,1610612760,OKC,Oklahoma City Thunder,0021100079,2012-01-03,OKC vs. POR,L,40,7,13,0.538,3,7,0.429,6,6,1.0,1,3,4,6,3,0,3,5,23,-9,42.8,0,2011-12,Regular Season
22011,201144,Mike Conley,1610612763,MEM,Memphis Grizzlies,0021100078,2012-01-03,MEM vs. SAC,W,23,5,8,0.625,1,2,0.5,3,3,1.0,0,2,2,7,4,0,2,2,14,27,36.9,0,2011-12,Regular Season
22011,201599,DeAndre Jordan,1610612746,LAC,Los Angeles Clippers,0021100093,2012-01-04,LAC vs. HOU,W,28,2,2,1.0,0,0,,3,4,0.75,2,6,8,0,0,0,0,1,7,17,16.6,0,2011-12,Regular Season
22011,2544,LeBron James,1610612748,MIA,Miami Heat,0021100086,2012-01-04,MIA vs. IND,W,38,12,21,0.571,0,0,,9,11,0.818,2,6,8,13,2,0,2,2,33,31,66.1,0,2011-12,Regular Season
22011,201567,Kevin Love,1610612750,MIN,Minnesota Timberwolves,0021100089,2012-01-04,MIN vs. MEM,L,38,11,21,0.524,2,6,0.333,3,4,0.75,8,6,14,0,0,2,3,3,27,-11,46.8,0,2011-12,Regular Season
22011,202710,Jimmy Butler III,1610612741,CHI,Chicago Bulls,0021100087,2012-01-04,CHI @ DET,W,1,0,0,,0,0,,2,2,1.0,0,1,1,0,0,1,0,0,2,0,6.2,0,2011-12,Regular Season
22011,200768,Kyle Lowry,1610612745,HOU,Houston Rockets,0021100093,2012-01-04,HOU @ LAC,L,27,5,8,0.625,3,4,0.75,4,4,1.0,0,2,2,5,0,0,3,3,17,-16,23.9,0,2011-12,Regular Season
22011,101108,Chris Paul,1610612746,LAC,Los Angeles Clippers,0021100093,2012-01-04,LAC vs. HOU,W,29,9,14,0.643,2,3,0.667,0,0,,0,2,2,10,3,0,2,1,20,17,44.4,0,2011-12,Regular Season
22011,202687,Bismack Biyombo,1610612766,CHA,Charlotte Bobcats,0021100085,2012-01-04,CHA @ NYK,W,4,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-2,0.0,0,2011-12,Regular Season
22011,202681,Kyrie Irving,1610612739,CLE,Cleveland Cavaliers,0021100082,2012-01-04,CLE @ TOR,L,26,3,13,0.231,0,1,0.0,6,6,1.0,2,1,3,4,0,0,2,4,12,-2,19.6,0,2011-12,Regular Season
22011,201939,Stephen Curry,1610612744,GSW,Golden State Warriors,0021100091,2012-01-04,GSW @ SAS,L,30,7,11,0.636,3,4,0.75,3,3,1.0,0,3,3,8,0,0,2,2,20,2,33.6,0,2011-12,Regular Season
22011,202331,Paul George,1610612754,IND,Indiana Pacers,0021100086,2012-01-04,IND @ MIA,L,40,4,11,0.364,3,5,0.6,2,4,0.5,1,3,4,3,1,1,4,4,13,-30,24.3,0,2011-12,Regular Season
22011,201144,Mike Conley,1610612763,MEM,Memphis Grizzlies,0021100089,2012-01-04,MEM @ MIN,W,38,3,13,0.231,0,1,0.0,6,6,1.0,0,3,3,8,3,0,4,4,12,13,32.6,0,2011-12,Regular Season
