SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE,SEASON,SEASON_TYPE
22003,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020300389,2003-12-23,CLE vs. NOH,W,39,7,22,0.318,1,6,0.167,7,8,0.875,2,4,6,2,6,1,5,1,22,9,48.2,0,2003-04,Regular Season
22003,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020300401,2003-12-25,CLE @ ORL,L,47,13,28,0.464,4,10,0.4,4,5,0.8,1,1,2,6,2,1,8,0,34,-9,46.4,0,2003-04,Regular Season
22003,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020300405,2003-12-26,CLE vs. CHI,L,34,7,24,0.292,1,4,0.25,3,4,0.75,1,2,3,4,1,2,5,0,18,-12,31.6,0,2003-04,Regular Season
22003,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020300424,2003-12-28,CLE vs. POR,W,39,15,23,0.652,0,2,0.0,2,2,1.0,3,7,10,9,3,0,5,1,32,11,61.5,0,2003-04,Regular Season
22003,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020300440,2003-12-30,CLE vs. IND,L,38,9,20,0.45,0,4,0.0,4,6,0.667,2,8,10,4,0,0,4,2,22,-2,36.0,0,2003-04,Regular Season
22003,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020300455,2004-01-02,CLE @ NJN,L,37,6,19,0.316,0,4,0.0,2,4,0.5,1,3,4,9,1,0,3,2,14,-14,32.3,0,2003-04,Regular Season
22003,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020300485,2004-01-06,CLE vs. NYK,W,41,6,17,0.353,0,2,0.0,2,2,1.0,0,4,4,10,1,1,4,1,14,10,35.8,0,2003-04,Regular Season
22003,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020300494,2004-01-07,CLE @ TOR,L,38,10,23,0.435,0,3,0.0,1,2,0.5,0,2,2,5,0,0,2,3,21,-2,28.9,0,2003-04,Regular Season
22003,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020300508,2004-01-09,CLE @ BOS,L,43,7,19,0.368,0,3,0.0,5,7,0.714,0,3,3,6,3,0,5,1,19,-30,35.6,0,2003-04,Regular Season
22003,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020300531,2004-01-12,CLE @ LAL,L,37,6,20,0.3,0,3,0.0,4,5,0.8,1,4,5,7,1,1,6,3,16,3,32.5,0,2003-04,Regular Season
22003,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020300541,2004-01-13,CLE @ SEA,W,44,11,26,0.423,0,1,0.0,5,6,0.833,4,5,9,9,2,0,4,2,27,11,53.3,0,2003-04,Regular Season
22003,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020300556,2004-01-15,CLE @ GSW,L,43,8,21,0.381,2,5,0.4,11,13,0.846,2,4,6,6,3,0,2,0,29,-14,52.2,0,2003-04,Regular Season
22003,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020300573,2004-01-17,CLE @ UTA,W,45,12,28,0.429,2,4,0.5,3,5,0.6,1,6,7,2,2,1,4,2,29,8,45.4,0,2003-04,Regular Season
22003,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020300635,2004-01-26,CLE vs. ORL,W,30,7,19,0.368,1,2,0.5,1,2,0.5,0,5,5,3,0,2,3,4,16,-10,29.5,0,2003-04,Regular Season
22003,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020300647,2004-01-28,CLE vs. MIA,W,44,10,25,0.4,0,1,0.0,7,10,0.7,0,5,5,4,2,1,1,1,27,2,47.0,0,2003-04,Regular Season
22003,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020300666,2004-01-30,CLE @ MIL,L,37,7,25,0.28,1,6,0.167,5,8,0.625,2,6,8,3,1,0,5,5,20,3,32.1,0,2003-04,Regular Season
22003,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020300680,2004-02-01,CLE @ WAS,W,43,14,27,0.519,1,2,0.5,9,11,0.818,3,3,6,4,0,2,6,4,38,0,51.2,0,2003-04,Regular Season
22003,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020300694,2004-02-03,CLE @ DET,W,38,5,19,0.263,0,1,0.0,2,2,1.0,1,3,4,6,2,0,1,2,12,-1,30.8,0,2003-04,Regular Season
22003,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020300703,2004-02-04,CLE vs. LAL,L,43,12,26,0.462,4,4,1.0,4,5,0.8,0,4,4,4,0,0,0,0,32,-2,42.8,0,2003-04,Regular Season
22003,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020300715,2004-02-06,CLE @ MIN,L,44,6,18,0.333,1,3,0.333,1,4,0.25,1,8,9,5,0,0,3,2,14,-16,29.3,0,2003-04,Regular Season
22003,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020300725,2004-02-07,CLE vs. WAS,L,34,6,16,0.375,0,0,,2,2,1.0,0,0,0,6,4,1,3,2,14,-24,35.0,0,2003-04,Regular Season
22003,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020300737,2004-02-09,CLE vs. BOS,W,43,9,25,0.36,1,6,0.167,5,6,0.833,0,6,6,3,2,1,1,3,24,19,43.7,0,2003-04,Regular Season
22003,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020300752,2004-02-11,CLE vs. NJN,L,29,2,13,0.154,0,1,0.0,5,5,1.0,1,1,2,5,1,0,5,0,9,-12,16.9,0,2003-04,Regular Season
22003,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020300775,2004-02-18,CLE vs. DAL,L,34,6,12,0.5,0,0,,4,4,1.0,2,2,4,9,0,1,5,2,16,-15,32.3,0,2003-04,Regular Season
22003,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020300789,2004-02-20,CLE vs. SAS,W,39,14,23,0.609,0,0,,4,4,1.0,2,9,11,2,2,1,2,0,32,3,55.2,0,2003-04,Regular Season
22003,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020300802,2004-02-22,CLE @ NYK,W,44,7,20,0.35,0,0,,8,12,0.667,1,4,5,3,1,0,1,2,22,11,34.5,0,2003-04,Regular Season
22003,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020300812,2004-02-23,CLE vs. NOH,W,36,7,16,0.438,1,5,0.2,6,6,1.0,0,4,4,6,2,5,1,3,21,4,54.8,0,2003-04,Regular Season
22003,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020300830,2004-02-25,CLE @ HOU,L,39,5,18,0.278,0,2,0.0,1,3,0.333,2,5,7,5,2,1,2,1,11,-5,33.9,0,2003-04,Regular Season
22003,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020300838,2004-02-27,CLE @ ORL,W,49,11,19,0.579,1,1,1.0,7,8,0.875,1,10,11,3,3,1,5,1,30,7,54.7,0,2003-04,Regular Season
22003,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020300865,2004-03-01,CLE @ CHI,L,41,7,17,0.412,0,2,0.0,4,6,0.667,0,3,3,3,4,1,3,2,18,-4,38.1,0,2003-04,Regular Season
22003,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020300876,2004-03-03,CLE vs. ATL,W,28,9,17,0.529,1,2,0.5,5,6,0.833,1,6,7,3,1,1,1,0,24,22,41.9,0,2003-04,Regular Season
22003,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020300890,2004-03-05,CLE @ NOH,W,37,7,17,0.412,2,2,1.0,3,4,0.75,2,4,6,4,2,0,4,5,19,1,34.2,0,2003-04,Regular Season
22003,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020300899,2004-03-06,CLE vs. MIL,W,43,11,24,0.458,0,3,0.0,2,3,0.667,2,5,7,10,4,1,2,3,24,9,60.4,0,2003-04,Regular Season
22003,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020300914,2004-03-08,CLE @ ATL,W,45,11,23,0.478,1,4,0.25,11,13,0.846,2,4,6,7,1,0,2,1,34,11,52.7,0,2003-04,Regular Season
22003,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020300928,2004-03-10,CLE @ TOR,W,34,4,13,0.308,0,0,,6,7,0.857,1,2,3,4,1,0,2,2,14,16,24.6,0,2003-04,Regular Season
22003,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020300957,2004-03-14,CLE vs. IND,W,44,12,22,0.545,0,2,0.0,2,4,0.5,0,3,3,4,3,1,4,3,26,5,43.6,0,2003-04,Regular Season
22003,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020300967,2004-03-16,CLE vs. CHI,W,32,5,16,0.313,2,3,0.667,5,8,0.625,3,2,5,8,0,5,4,1,17,24,46.0,0,2003-04,Regular Season
22003,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020300989,2004-03-19,CLE vs. UTA,L,33,4,14,0.286,0,2,0.0,6,10,0.6,0,0,0,7,2,1,2,3,14,-2,31.5,0,2003-04,Regular Season
22003,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020301008,2004-03-21,CLE vs. DET,L,36,5,17,0.294,1,4,0.25,4,5,0.8,2,5,7,3,0,2,4,4,15,-21,29.9,0,2003-04,Regular Season
22003,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020301018,2004-03-23,CLE vs. PHX,L,42,8,21,0.381,2,5,0.4,7,9,0.778,1,1,2,6,3,1,5,0,25,-12,43.4,0,2003-04,Regular Season
22003,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020301038,2004-03-26,CLE @ PHI,L,33,5,13,0.385,1,2,0.5,5,9,0.556,2,1,3,7,0,1,5,1,16,-24,28.1,0,2003-04,Regular Season
22003,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020301050,2004-03-27,CLE vs. NJN,W,43,15,29,0.517,1,2,0.5,10,10,1.0,2,4,6,13,3,0,2,1,41,10,74.7,0,2003-04,Regular Season
22003,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020301069,2004-03-29,CLE @ SAS,L,32,9,20,0.45,0,1,0.0,0,0,,0,2,2,4,0,1,2,0,18,-14,27.4,0,2003-04,Regular Season
22003,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020301073,2004-03-30,CLE @ DAL,L,42,13,22,0.591,0,2,0.0,2,4,0.5,1,4,5,6,4,0,3,2,28,-10,52.0,0,2003-04,Regular Season
22003,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020301097,2004-04-02,CLE @ MIL,L,36,9,19,0.474,0,0,,2,2,1.0,0,7,7,7,5,0,5,3,20,-13,48.9,0,2003-04,Regular Season
22003,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020301102,2004-04-03,CLE vs. GSW,L,46,12,28,0.429,3,5,0.6,7,11,0.636,3,5,8,10,1,1,3,1,34,-3,61.6,0,2003-04,Regular Season
22003,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020301115,2004-04-06,CLE vs. TOR,L,46,5,17,0.294,0,0,,11,14,0.786,1,5,6,4,3,0,3,2,21,2,40.2,0,2003-04,Regular Season
22003,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020301128,2004-04-07,CLE @ MEM,L,36,4,11,0.364,0,0,,6,7,0.857,0,3,3,5,3,0,2,4,14,-11,32.1,0,2003-04,Regular Season
22003,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020301137,2004-04-09,CLE @ MIA,L,42,6,14,0.429,1,1,1.0,11,15,0.733,1,6,7,8,1,0,8,2,24,-16,39.4,0,2003-04,Regular Season
22003,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020301151,2004-04-10,CLE vs. MIA,W,32,4,11,0.364,0,2,0.0,2,5,0.4,1,2,3,11,0,0,2,3,10,14,28.1,0,2003-04,Regular Season
22003,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020301162,2004-04-12,CLE vs. MIL,W,45,9,20,0.45,1,4,0.25,8,11,0.727,1,6,7,9,2,0,1,1,27,11,53.9,0,2003-04,Regular Season
22003,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,0020301179,2004-04-14,CLE @ NYK,W,35,8,17,0.471,0,3,0.0,1,1,1.0,0,1,1,5,3,0,5,1,17,-6,29.7,0,2003-04,Regular Season
